feature 2,feature 3,output
-8.254353121,4.701072883,1
4.544146879,-2.154507117,0
5.833346879,-1.565857117,0
6.062946879,-3.945327117,0
9.299346879,0.510272883,0
-2.019618121,-0.780997117,1
-6.892753121,2.104872883,0
-2.311383121,0.222372883,1
5.287046879,-4.677027117,0
-9.578653121,10.43417288,1
4.196546879,-0.932657117,0
-0.148953121,-3.644527117,1
-1.282953121,4.591372883,0
-2.232753121,-1.214557117,1
1.042946879,-1.197417117,0
5.717446879,-3.480027117,0
-7.509453121,7.258772883,0
-5.719453121,3.245272883,0
-5.806353121,1.960072883,0
-2.555563121,5.987172883,0
2.936346879,-2.166507117,1
-11.01065312,7.843972883,1
4.424146879,-1.580427117,0
-1.233293121,-0.624187117,0
5.715346879,-4.185227117,0
1.868546879,-2.050827117,1
-3.689553121,-1.742367117,1
-2.166533121,0.006472883,1
-14.85945312,14.25827288,1
-1.694743121,-0.436547117,0
-9.166953121,5.156072883,1
-10.73545312,7.310972883,1
0.895946879,-3.823627117,1
-9.034453121,9.992072883,1
3.933746879,0.478572883,0
7.737046879,-1.685817117,0
7.199046879,-1.816917117,1
1.390546879,-2.281317117,1
0.970446879,-5.043727117,1
0.415946879,-4.378827117,1
1.969946879,-6.225327117,1
-1.618183121,-0.740727117,1
4.914546879,-1.667827117,0
1.169146879,-3.794527117,1
-8.175753121,3.954772883,1
-4.995253121,1.644672883,0
