feature 1,feature 4,output
3.587764743,2.33255652,0
-1.369605257,2.57825652,1
5.352964743,0.70457652,0
-2.104335257,1.90327652,1
-0.159225257,-3.65314348,0
0.877664743,1.41706652,0
0.682864743,-0.61954348,0
3.532564743,-3.41394348,0
-0.408722257,-3.07384348,1
-0.222895257,-0.66734348,0
-3.232735257,-0.92084348,1
-7.393635257,-3.38034348,1
1.348164743,-0.38424348,0
0.725064743,0.06445652,0
-4.726935257,0.19380652,1
-1.254265257,0.66449652,1
-0.426610357,-2.62384348,0
3.223764743,0.04765652,0
-3.023635257,1.62137652,1
-2.796635257,2.32745652,1
1.754364743,1.00845652,0
2.975464743,0.29207652,0
0.747364743,0.28820652,0
2.836664743,1.42612652,0
-0.435020457,1.19983192,1
1.580164743,1.76103652,0
3.507664743,2.27825652,0
2.075164743,1.64077652,0
-1.220635257,-6.31174348,0
0.495964743,0.89595652,0
0.344314743,0.13435652,0
-0.189795257,0.60630652,1
3.824864743,-3.15404348,0
-1.376285257,1.50758652,1
0.039944743,-2.85144348,1
0.450704743,0.74983652,0
0.780064743,0.44983652,0
4.358864743,2.68425652,0
6.129564743,-2.03414348,0
-0.555695257,-3.03504348,0
-2.499635257,0.09425652,1
-1.772635257,2.22265652,0
-2.406235257,-1.18074348,1
2.282364743,1.36146652,0
0.085764743,0.20675652,0
1.340964743,0.29337652,0
-4.316335257,-3.88844348,1
-0.440627157,-0.77214348,0
-1.534235257,1.56060652,1
0.310544743,2.76705652,1
3.463164743,1.33172652,0
0.493294743,-0.48114348,0
4.808064743,-3.08804348,0
2.811264743,2.06102652,0
-0.481743257,1.94723652,0
-4.512335257,0.53776652,1
-2.097435257,-1.03074348,1
-4.158135257,-1.31784348,1
3.703564743,3.01925652,0
-3.702935257,1.04983652,1
4.235164743,3.10065652,0
1.657364743,2.42565652,0
-0.285905257,-2.14924348,0
0.589764743,-1.52084348,0
0.136864743,0.62955652,0
-2.425935257,-4.01904348,0
-1.387765257,-0.00404348,1
3.741964743,-3.11394348,0
3.719164743,1.17397052,0
-0.647675257,2.38815652,1
-1.154415257,1.81534652,1
-3.621235257,0.61276652,1
2.122164743,1.45974652,0
-0.185385257,0.31794652,0
1.146164743,-0.35704348,0
2.807664743,2.38685652,0
2.116564743,0.77569652,0
1.509164743,1.77267652,0
1.308264743,-0.87424348,0
1.938064743,-0.54974348,0
-0.098085257,0.63474652,0
0.671264743,-1.84154348,0
2.661064743,0.22483652,0
-1.830835257,-0.80314348,1
0.697764743,-1.65274348,0
-2.557835257,0.72009652,1
2.771364743,0.40975652,0
2.052264743,1.03690652,0
0.713464743,0.75759652,0
-3.081635257,-4.27904348,0
2.520564743,2.08559652,0
-1.995835257,1.47137652,1
3.255664743,-3.17474348,0
-1.517035257,1.60456652,1
3.737364743,0.59466652,0
-0.797455257,-1.59194348,1
-4.254035257,-1.11354348,1
-4.644735257,-0.19674348,1
2.212564743,1.19465952,0
2.387164743,-0.68674348,0
2.754964743,0.98905652,0
-2.971035257,2.72055652,1
0.085764743,0.20675652,0
-5.010735257,0.24423652,1
3.345364743,1.75715652,0
4.201464743,2.40365652,0
-0.817615257,1.68732652,0
1.147264743,2.01577652,1
-4.282035257,-0.08934348,1
-1.824435257,1.17009052,1
-1.331825257,1.69896652,1
3.033164743,0.46018652,0
-0.416465257,-2.77514348,0
3.112064743,-2.76474348,0
4.392764743,2.37915652,0
-0.115705257,2.07784652,1
-3.025635257,1.96922652,1
4.309464743,2.84595652,0
4.968364743,2.75675652,0
1.583964743,1.40155652,1
3.995764743,2.10111652,0
-0.704415257,-1.89714348,1
2.567164743,0.52612652,0
3.415864743,-3.26654348,0
3.556164743,2.05456652,0
0.085734743,0.20673652,0
-3.997435257,-0.09064348,1
3.224464743,0.95414652,0
2.226864743,1.37827652,0
4.393464743,1.99896652,0
-2.879535257,-0.28854348,1
-0.827895257,0.74466652,1
1.712664743,-1.03854348,0
0.314674743,0.65285652,0
-0.312475257,2.16189652,1
3.476464743,0.50931652,0
4.743864743,-0.37774348,0
-0.831895257,0.02955652,0
-1.473835257,-4.14194348,0
0.000164743,0.78733652,0
4.212664743,-3.01434348,0
0.229914743,1.42612652,1
-3.224535257,1.65111652,1
-0.560635257,1.77008652,1
2.795664743,-1.34884348,0
3.346064743,1.25802152,0
0.085764743,0.20675652,0
-1.740335257,2.96745652,1
-3.132635257,-7.35654348,0
-4.191035257,1.57224652,1
3.934664743,-1.97084348,0
-0.209415257,2.39335652,1
-0.167365257,1.22698652,1
0.462324743,-2.84104348,0
1.360164743,0.93086652,0
-3.570335257,1.12741852,1
-0.553695257,0.52225652,0
3.502664743,-3.12164348,0
3.342964743,-2.34064348,0
-0.388431257,0.25845652,0
-1.670635257,1.70801652,1
-2.191935257,-1.04234348,1
3.685764743,-2.98854348,0
-1.307135257,1.74939652,1
-2.757935257,-4.18334348,0
0.626964743,1.02138652,0
-1.259745257,-0.27304348,1
3.909764743,1.84120652,0
-4.436235257,-2.12854348,1
0.697964743,2.03516652,0
2.721964743,1.98990652,0
1.341064743,2.49555652,0
-1.248525257,1.51275652,1
-2.438335257,2.84595652,1
-2.372635257,0.06965652,1
-0.669835257,-3.18764348,0
-2.696035257,-6.56644348,0
1.084264743,1.16491852,0
-4.986835257,-0.30664348,1
3.701164743,0.99552652,0
3.959964743,2.39205652,0
3.450864743,1.39379652,0
1.024064743,1.78301652,0
2.454264743,0.94767652,0
3.387564743,3.24805652,0
0.709464743,0.55587652,0
2.905964743,0.95414652,0
2.136064743,1.26965852,0
3.731664743,2.27955652,0
-5.914535257,-3.84064348,1
3.538164743,2.19295652,0
-5.067535257,-2.02514348,1
2.925264743,-2.52164348,0
3.323264743,-0.06094348,0
3.606764743,2.29765652,0
3.532264743,1.52827652,0
-0.138535257,-5.04064348,1
-2.612335257,0.98388652,1
-3.984735257,-1.24924348,1
-3.074335257,1.05241652,1
1.672164743,-0.65444348,0
0.422004743,0.66061652,0
-3.332735257,2.56925652,1
-4.427035257,0.03215652,1
-2.236735257,-4.08114348,0
3.407964743,-3.72424348,0
1.582764743,2.26795652,0
2.295864743,1.70155652,0
-2.499935257,0.36190652,1
-1.941535257,2.42055652,1
-2.430335257,1.06276652,1
-1.213685257,-1.90874348,1
-4.115435257,-2.20874348,1
0.061974743,-2.82424348,0
-0.403516257,1.96534652,1
-1.733735257,-4.67214348,0
0.479414743,-0.48244348,1
-1.712935257,-0.20574348,1
-2.659835257,-2.33414348,0
3.973164743,-3.23544348,0
2.652664743,1.50112652,0
-4.027035257,0.85845652,1
0.136864743,0.62955652,0
-1.913735257,0.68905652,1
-3.343535257,-0.80314348,1
-0.990215257,-1.60484348,1
0.187464743,-0.87944348,1
0.323624743,1.12353952,0
3.814064743,0.11495652,0
-4.363435257,0.17695652,1
0.709264743,0.62181652,0
-3.719135257,-0.63114348,1
-1.733735257,-4.67214348,0
3.043164743,3.64115652,0
-0.793985257,2.13473652,1
-1.392965257,-0.29114348,0
3.430664743,1.54379652,0
-1.924135257,2.08559652,1
3.152464743,1.43646652,0
0.606264743,-0.10744348,0
3.048264743,1.11319452,0
0.139664743,-0.68034348,0
3.519164743,1.67439652,0
-0.987285257,1.93559652,1
-3.006135257,1.02526652,1
3.543364743,-3.15274348,0
-1.043485257,1.79335652,1
2.180264743,-0.11524348,0
-0.104535257,0.20285652,0
2.238064743,-0.29754348,0
-2.927835257,-1.65664348,1
0.247134743,1.74163652,0
-2.600535257,-0.48634348,1
-4.350935257,0.40975652,1
1.419564743,-0.84844348,0
1.693664743,0.01535652,0
-0.841775257,1.85025652,1
0.062914743,0.72009652,0
-4.250435257,-4.23894348,1
0.054234743,-2.61994348,1
-1.941235257,2.08301652,0
0.210024743,-2.85664348,1
-3.789035257,0.81319652,1
-2.462235257,0.01665652,1
-1.619635257,1.96404652,1
3.232964743,1.52956652,0
-5.923835257,-4.78464348,1
0.136864743,0.62955652,0
-2.870235257,-1.70314348,1
-2.509135257,-0.07254348,1
1.817964743,-0.05704348,0
4.627964743,2.19033652,0
-1.220635257,-6.31174348,0
4.554264743,0.03085652,0
-1.076995257,0.16405652,1
3.025364743,-3.90144348,0
-1.565035257,2.21365652,0
-3.175635257,-4.38764348,0
2.287564743,1.60974652,0
3.950864743,1.16233252,0
3.142364743,-2.27214348,0
5.301564743,1.26707252,0
-1.822235257,-6.35704348,0
-4.576635257,0.47181652,1
1.169464743,-0.92864348,0
0.792464743,1.07569652,0
3.509564743,2.09465652,0
-3.003835257,3.32695652,1
0.135794743,-2.03164348,0
5.288964743,0.94638652,0
-4.374835257,-2.12084348,1
-3.009135257,1.84379652,1
3.890164743,0.61405652,0
2.711464743,-0.30274348,0
-3.532335257,-1.15104348,1
0.311474743,-2.94974348,1
-7.475835257,-3.49154348,1
3.806864743,1.90715652,0
3.046764743,-2.24624348,0
3.236464743,1.49853652,0
1.299364743,-1.31004348,1
-2.801235257,0.76147652,1
-6.493535257,-5.17774348,1
-1.462935257,1.99120652,1
-1.879135257,2.16059652,1
5.193464743,-2.62254348,0
3.057864743,0.59983652,0
3.342064743,1.59293652,0
2.332164743,0.90759652,0
-0.713885257,-1.72384348,1
-0.219425257,1.48818652,1
1.882664743,1.10543652,0
3.055564743,0.80414652,0
-2.486635257,-0.02214348,1
-6.957235257,-5.77254348,1
0.534144743,-1.26484348,0
1.939164743,-2.00964348,0
1.353764743,-2.04454348,1
-1.600435257,1.85284652,1
-0.048955257,0.62699652,0
2.539864743,-0.18374348,0
-0.183385257,-5.06264348,0
2.088964743,1.98603652,0
-4.800435257,-4.27514348,1
2.923964743,1.37439652,0
1.387864743,0.77310652,0
2.389964743,1.76361652,0
0.730264743,-2.67554348,1
2.633464743,0.37483652,0
2.222464743,-2.88504348,0
5.004264743,-2.72854348,0
-2.845235257,0.53906652,1
-2.747935257,-0.48504348,1
3.618264743,1.70413652,0
0.728264743,-2.84754348,0
-5.638635257,-6.10874348,1
-2.813435257,1.35241652,1
-2.889135257,0.32182652,1
3.813764743,2.14508652,0
0.173574743,-3.29364348,1
1.794164743,-0.91954348,1
2.896164743,1.58517652,0
-5.552735257,-5.32894348,1
-3.024935257,2.23305652,1
-2.331135257,-2.65744348,1
3.432264743,1.29810652,0
-3.260435257,0.20932652,1
0.208414743,1.83861652,0
-0.430615157,2.10887652,1
2.099064743,-1.45614348,0
3.424664743,2.89245652,0
0.085764743,0.20675652,0
-1.691335257,1.61620652,0
-4.938335257,0.66319652,1
3.732764743,1.47008652,0
0.585364743,2.02094652,0
0.502374743,-0.11264348,0
0.533344743,-2.94064348,1
1.778564743,0.33863652,0
-4.581635257,-5.22554348,1
1.073964743,1.06922652,1
-0.174305257,-5.19454348,1
-6.801635257,-2.02904348,1
-2.732435257,2.10887652,1
-0.681845257,1.34594652,0
-1.676135257,0.98129652,1
4.502464743,0.33863652,0
-4.007835257,-0.92864348,1
-2.986335257,0.52354652,1
-2.529935257,0.85457652,1
-2.613935257,-1.47044348,1
0.530674743,1.25802152,0
2.374664743,-3.22774348,0
-4.451035257,-0.24584348,1
3.739864743,1.79594652,0
-3.412335257,0.78992652,1
3.404664743,1.15845252,0
-1.978635257,-0.04154348,1
-2.277635257,0.52483652,1
-2.222335257,1.61749652,1
0.166764743,0.86750652,1
-5.734935257,-6.20704348,1
-1.861235257,-5.80614348,0
0.461384743,-4.39924348,1
3.368964743,2.21615652,0
0.549224743,-0.51994348,1
1.054664743,1.68086652,0
-0.316345257,-1.28294348,0
-2.182735257,1.33431652,1
1.985864743,1.41965652,0
1.492764743,-1.88544348,0
3.359764743,-0.68034348,0
-2.379535257,-2.24884348,0
-3.120135257,1.25284852,1
4.595964743,0.95414652,0
-2.036635257,3.10195652,1
4.136964743,-0.30274348,0
-3.335735257,0.34897652,1
0.901164743,1.68991652,0
-0.933215257,0.51061652,1
0.664964743,0.60888652,0
0.125654743,1.63818652,1
2.018964743,1.13517752,0
3.637764743,0.02185652,0
1.093064743,-0.53034348,0
0.495964743,0.89595652,0
3.298364743,1.18560792,0
0.035274743,1.55672652,0
-3.842035257,-3.67514348,1
-2.272835257,1.08733652,1
1.135364743,-1.21824348,0
4.491164743,2.40115652,0
1.046864743,0.15755652,0
-4.558135257,-2.98854348,1
-1.131185257,1.06793652,1
-2.889735257,0.73302652,1
-4.835535257,-0.48894348,1
3.768964743,2.16447652,0
-2.001835257,1.06405652,1
-2.241335257,0.97483652,1
-1.700435257,-0.69454348,1
-3.561035257,1.10802252,1
0.508514743,0.86621652,0
0.228174743,-0.47214348,0
-5.819435257,-4.72644348,1
-2.683835257,-1.70574348,1
-0.798795257,-1.86864348,1
-0.900245257,0.14855652,1
0.797164743,-2.81524348,1
-3.969635257,0.89595652,1
2.538164743,1.90456652,0
-2.681935257,-1.47944348,1
-1.958935257,1.79077652,1
3.951064743,2.46575652,0
